time,Outdoor Temp.,Diff. Solar Rad.,Direct Solar Rad.,HVAC Power,Sys Out Temp.,Heat Coil Power,Cool Coil Power,Occupancy Flag,MA Temp.,Indoor Temp. Setpoint,In Node Temp Zone 1,In Node Temp Zone 2,In Node Temp Zone 3,In Node Temp Zone 4,In Node Temp Zone 5,In Node Flow Zone 1,In Node Flow Zone 2,In Node Flow Zone 3,In Node Flow Zone 4,In Node Flow Zone 5,PPD,PPD Zone 1,PPD Zone 2,PPD Zone 3,PPD Zone 4,PPD Zone 5,PMV Zone 1,PMV Zone 2,PMV Zone 3,PMV Zone 4,PMV Zone 5,Indoor Temp.,Temp Zone 1,Temp Zone 2,Temp Zone 3,Temp Zone 4,Temp Zone 5,Lights Zone 1,Lights Zone 2,Lights Zone 3,Lights Zone 4,Lights Zone 5,Shade On Zone 1,Blind Angle Zone 1,Blind Angle Zone 4,Blind Angle Zone 2,Blind Angle Zone 3,Illum 1 Zone 1,Illum 2 Zone 1,Illum 1 Zone 3,Illum 2 Zone 3,Illum 1 Zone 2,Illum 1 Zone 4,time,SPACE1-1 Occupied,SPACE2-1 Occupied,SPACE3-1 Occupied,SPACE4-1 Occupied,SPACE5-1 Occupied
1991-01-10 23:30:00,-2.55,0.0,0.0,3105.9621522432226,11.649298651327504,1157.6881404574854,0.0,0.0,10.60133064527729,12.8,12.061723884983975,11.844336857186025,12.02067866326983,11.844282790254402,11.649298651327504,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,87.67917932235503,89.23645285174787,89.10919105444336,89.20151166970422,89.1090870415004,81.73965399437927,-2.332403685683313,-2.3280704981112432,-2.3312106882642443,-2.32806696989534,-2.116597656152362,12.945838419308705,12.800045181713404,12.80059156385763,12.800074659128793,12.800592941539737,13.527887750303957,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-10 23:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-10 23:45:00,-2.425,0.0,0.0,3245.4246507215025,11.649289113690106,1291.4838802703741,0.0,0.0,10.524769716571969,12.8,12.08306242185917,11.8868004072456,12.04541206230557,11.886738895689557,11.649289113690106,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,87.79059222219124,89.30090264174076,89.19796936769771,89.26950547054625,89.19791084872051,81.98667278225099,-2.3346107651263646,-2.3310898823375155,-2.3335345022888188,-2.3310878868328633,-2.12278539000436,12.942598489011857,12.800007501685673,12.80010501737331,12.800012634008471,12.800105267589158,13.512762024402672,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-10 23:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 00:00:00,-2.3,0.0,0.0,3352.0680408410913,11.649279454082025,1399.8085617347856,0.0,0.0,10.462779973542187,12.8,12.099591751442052,11.918354341370485,12.064543969624594,11.918310468142026,11.649279454082025,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,87.87993750713375,89.36000964827183,89.26764119437493,89.33122789982343,89.26760015013164,82.17320864306696,-2.3366424406681756,-2.3334706607736857,-2.3356522217963804,-2.3334692553077825,-2.127488386202208,12.940385411247348,12.800000605232263,12.800017173308072,12.800001318868247,12.800017218569993,13.501890740258172,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 00:15:00,-2.3,0.0,0.0,3425.8731860807625,11.649271135295033,1492.0631176183178,0.0,0.0,10.409988341028994,12.8,12.101799150645318,11.931226230404038,12.068861419191046,11.931192604600572,11.649271135295033,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,87.94053645253248,89.39473956813599,89.31037774828171,89.36826680113253,89.31034655406152,82.31895159105066,-2.3378396115535387,-2.3349359625303627,-2.3369268426938685,-2.3349348916006827,-2.131181467624896,12.938738618935128,12.799999497228706,12.800001720380259,12.799999462217407,12.800001728458488,13.493690686390773,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 00:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 00:30:00,-2.3,0.0,0.0,3576.249989928099,11.649261326630626,1599.2473275392317,0.0,0.0,10.348646387908822,12.8,12.141967024890862,11.972638363005684,12.10959733391412,11.972611974167446,11.649261326630626,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.000140089654,89.44054724861859,89.35426505205672,89.41407295335546,89.35424073473997,82.43757445949927,-2.339422529186752,-2.336444663079742,-2.338507149754411,-2.3364438260187095,-2.134199566319257,12.936411632976379,12.79999945011642,12.79999899903147,12.799999268463754,12.799999000364185,13.482061446906073,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 00:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 00:45:00,-2.3,0.0,0.0,3706.701584204501,11.649253385588803,1690.626912915499,0.0,0.0,10.296349950718579,12.8,12.17948707397138,12.008789445357724,12.146394631468265,12.00876831323099,11.649253385588803,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.05723050085038,89.48211363730753,89.39182950220174,89.45435690126045,89.39181012040578,82.56604234307639,-2.340862739923201,-2.3377392017519982,-2.3399006039690997,-2.3377385330563607,-2.1374807185225477,12.93369530075557,12.799999658527588,12.799998744955607,12.799999453577401,12.799998745093104,13.468479901624146,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 00:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 01:00:00,-2.3,0.0,0.0,3823.6526089164954,11.649247905164394,1769.9573692862207,0.0,0.0,10.250948631260316,12.8,12.214468260026399,12.043981806141348,12.18266998252886,12.043964780427983,11.649247905164394,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.11457649505607,89.52057381904625,89.42793687615632,89.49351084912489,89.42792133216987,82.70293959878302,-2.3421986161951267,-2.338986325809138,-2.3412582799449604,-2.33898578833759,-2.1409917603164574,12.930972368591776,12.799999886425907,12.79999895787069,12.799999698201729,12.799998957819012,13.454864342641546,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 01:15:00,-2.15,0.0,0.0,3928.7286710210396,11.649243398023122,1839.6141303484233,0.0,0.0,10.211080655455529,12.8,12.24923974634408,12.075756275259504,12.2161441276905,12.07574247026902,11.649243398023122,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.16832259763343,89.55760466208368,89.45981415774574,89.52873324629401,89.45980160849263,82.83565931355116,-2.343487855754379,-2.3400896399310436,-2.342482434668791,-2.3400892051599884,-2.144410262023179,12.928365781927416,12.800000087486879,12.799999182359226,12.799999905421958,12.799999182291586,13.44183055207743,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 01:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 01:30:00,-2.0,0.0,0.0,3929.963346050963,11.649241326954579,1858.9490573313747,0.0,0.0,10.200011360496037,12.8,12.25931810332577,12.088544771751016,12.227165763738943,12.088533554461646,11.649241326954579,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.20919379620514,89.57644164670516,89.48020979194463,89.54830807768181,89.48019963069086,82.96080983400314,-2.34414481040409,-2.3407966941010856,-2.3431639137483713,-2.340796341620372,-2.147647175266982,12.926189629060227,12.80000011352105,12.799999490264156,12.79999998927172,12.79999949022209,13.43094906202211,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 01:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 01:45:00,-1.8499999999999999,0.0,0.0,3918.292143938142,11.64923928262985,1870.592086237108,0.0,0.0,10.193343304731323,12.8,12.264695091831124,12.096281346790727,12.233162342692431,12.096272203170471,11.64923928262985,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.24021457490781,89.58802224289205,89.49347411337517,89.56039549045467,89.49346585572617,83.06571517209099,-2.3445490757881746,-2.34125700458456,-2.3435851394801386,-2.341256717902949,-2.1503706077817752,12.924375069818154,12.800000089171524,12.799999701731469,12.80000001249162,12.799999701709176,13.421875843986982,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 01:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 02:00:00,-1.7,0.0,0.0,3894.308285362319,11.649236911020271,1875.2590392231202,0.0,0.0,10.190669174166239,12.8,12.26569567102977,12.098458759672553,12.233908261240003,12.098451218662657,11.649236911020271,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.26086290209905,89.59242918372144,89.49893731749356,89.56451709236003,89.49893051540676,83.14950040151349,-2.3447029938227266,-2.3414467032195714,-2.343728842703221,-2.3414464669911657,-2.15255247161911,12.922860138208204,12.80000004981935,12.799999849912755,12.800000009899673,12.799999849902969,13.414300931506286,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 02:15:00,-1.7,0.0,0.0,3862.6398670607355,11.649235168476787,1873.3657288286797,0.0,0.0,10.191753151125704,12.8,12.2646914454378,12.100158191786107,12.2340443934242,12.100151982568935,11.649235168476787,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.27658587379919,89.59301263488425,89.50209355330253,89.56617359881383,89.50208796220129,83.21956161979406,-2.344723374774965,-2.341556326255532,-2.3437866086237205,-2.3415561320453437,-2.1543815801775654,12.921537495064289,12.80000000353697,12.799999990189795,12.800000000607621,12.79999999018889,13.407687490798166,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 02:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 02:30:00,-1.7,0.0,0.0,3895.9938274851975,11.649231979298051,1907.7044727716723,0.0,0.0,10.172102314387823,12.8,12.263553826036016,12.099431566330843,12.23314600766231,12.099426437544787,11.649231979298051,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.29259721795064,89.5986272955389,89.50745217789817,89.57213426764409,89.50744756737977,83.27732478129224,-2.344919542503285,-2.3417424920905296,-2.343994519193003,-2.341742331888402,-2.155892820727571,12.920742668540148,12.80000001733455,12.799999947288343,12.800000003738429,12.799999947286095,13.40371342705332,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 02:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 02:45:00,-1.7,0.0,0.0,3923.679130699897,11.649229914347858,1937.16207516175,0.0,0.0,10.155248169699401,12.8,12.261683195163348,12.097958309823813,12.231497322315459,12.097954081007922,11.649229914347858,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.30450841517374,89.60344088896142,89.51208430551321,89.5772555805854,89.51208051138931,83.31768078941936,-2.3450877769755123,-2.341903468154896,-2.3441732143668497,-2.341903336282328,-2.156950371189853,12.920329531816275,12.800000020948334,12.799999933181645,12.800000003947027,12.799999933179325,13.401647767825047,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 02:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 03:00:00,-1.7,0.0,0.0,3944.5184759117565,11.649229434814218,1961.8138542998427,0.0,0.0,10.14114525543662,12.8,12.25786417751091,12.09464891269503,12.227874111588955,12.094645386614056,11.649229434814218,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.31174474945566,89.60608440475606,89.51488058209803,89.58019419102845,89.51487741933559,83.34268715006016,-2.3451801890578343,-2.3420006669099274,-2.344275775458255,-2.3420005569625992,-2.157606392890162,12.92014490897867,12.80000001531553,12.79999994584362,12.800000001852482,12.79999994584206,13.40072463603966,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 03:15:00,-1.575,0.0,0.0,3960.2939455825394,11.649229458856375,1981.799221051616,0.0,0.0,10.12971131950351,12.8,12.253650758661669,12.091010017785372,12.223858043565793,12.091007078300064,11.649229458856375,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.31705082460445,89.60820445012492,89.51726138085778,89.58262201104098,89.51725874620203,83.35990753479649,-2.345254312693406,-2.34208343688712,-2.3443605235209755,-2.342083345284902,-2.158058475760446,12.920069058088384,12.800000012551399,12.799999948072035,12.800000000098951,12.799999948070823,13.400345381648723,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 03:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 03:30:00,-1.45,0.0,0.0,3906.8046932505204,11.649229457390412,1963.413904347732,0.0,0.0,10.140227779802972,12.8,12.243104542344142,12.08303857410546,12.2139866387983,12.083036125152876,11.649229457390412,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.31488937428298,89.60056258748935,89.51262616355596,89.57575536693257,89.51262396936966,83.37287878406738,-2.3449871746226396,-2.3419223018618798,-2.3441208623242025,-2.341922225595868,-2.1583991797408437,12.919878847574575,12.800000006163387,12.799999963169451,12.79999999784189,12.799999963168757,13.399394307529391,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 03:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 03:45:00,-1.325,0.0,0.0,3848.4018882198206,11.649229246622193,1942.1940632327717,0.0,0.0,10.152365573920733,12.8,12.230619431166534,12.073145653977434,12.202094967695524,12.07314340282015,11.649229246622193,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.31058083054897,89.59042166072484,89.50554932126434,89.56633497535374,89.50554757585826,83.3850506195437,-2.3446328732665864,-2.3416763772273947,-2.343792236487054,-2.3416763165867303,-2.158719021437397,12.919671392614777,12.800000001918818,12.799999978807342,12.799999996795197,12.799999978807003,13.398357006745515,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 03:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 04:00:00,-1.2,0.0,0.0,3786.3028404263528,11.649229010793613,1918.3731155773423,0.0,0.0,10.165991537654124,12.8,12.217166158268794,12.062069168779319,12.189236208532405,12.06206729351528,11.649229010793613,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.30531118870081,89.57907029329436,89.49740089799307,89.55572172052277,89.49739944234248,83.39696358935134,-2.344236547836049,-2.341393347713378,-2.343422229022623,-2.3413932971651485,-2.15903218780358,12.919503113145286,12.79999999990577,12.799999988316488,12.799999997166006,12.799999988316335,13.397515592021827,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 04:15:00,-1.0499999999999998,0.0,0.0,3721.3389444724,11.649228842455603,1892.751153656616,0.0,0.0,10.180648056039873,12.8,12.202813637316709,12.04976132407987,12.17546833689833,12.0497597469162,11.649228842455603,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.29865153865669,89.56654772256601,89.48819880456195,89.54393881367007,89.48819757850545,83.40637477397996,-2.343799655943326,-2.341073890934847,-2.343011730195422,-2.341073848383569,-2.1592796765175413,12.919385021895383,12.799999999776196,12.799999996776128,12.799999998958333,12.799999996776092,13.396925117190168,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 04:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 04:30:00,-0.8999999999999999,0.0,0.0,3645.999160364866,11.649228401487392,1858.4054877933256,0.0,0.0,10.20029323824901,12.8,12.191699185128686,12.040608558014771,12.164780034908846,12.040607337329334,11.649228401487392,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.28982016814594,89.55232087232714,89.4767481193161,89.53019230503565,89.47674702288049,83.41309252117033,-2.3433037177025606,-2.340676625937518,-2.3425332018669542,-2.3406765879116906,-2.159456383160242,12.919098597068304,12.799999994624732,12.799999971101482,12.799999990227347,12.799999971101288,13.395493058286677,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 04:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 04:45:00,-0.75,0.0,0.0,3566.9436498026002,11.649227990599643,1822.3209051897447,0.0,0.0,10.220933188933214,12.8,12.179415790777924,12.028932612165024,12.152094847875242,12.028931571369892,11.649227990599643,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.28038132451407,89.53702819883227,89.46339583506362,89.51459375152737,89.46339489737369,83.4234939397733,-2.3427711144582,-2.340213741478611,-2.3419906958866035,-2.340213708985012,-2.1597300658053413,12.918714927344208,12.799999987078877,12.7999999458457,12.799999979272824,12.799999945845405,13.393574778678232,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 04:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 05:00:00,-0.6,0.0,0.0,3485.969639464323,11.649227680090357,1784.7478884012846,0.0,0.0,10.242424307683354,12.8,12.165305751302185,12.017745368960046,12.139672614149745,12.01774448870089,11.649227680090357,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.27129759837435,89.520073744364,89.45057301888818,89.4993495472029,89.45057222488003,83.4359194565366,-2.3421812262038895,-2.3397695698544085,-2.3414610196536745,-2.339769542361466,-2.160057132694843,12.918339062829778,12.799999976586918,12.799999920769391,12.799999966331766,12.799999920769041,13.391695529691786,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 05:15:00,-0.44999999999999996,0.0,0.0,3401.9991443544636,11.649227329429277,1745.769008439923,0.0,0.0,10.26471901473641,12.8,12.151534635227517,12.003836095405399,12.124941680458944,12.00383534991188,11.649227329429277,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.26078332887874,89.50353856921944,89.4354667926639,89.48200739817092,89.43546611918885,83.44743776515058,-2.3416065219827122,-2.339246751384095,-2.3408590542037504,-2.33924672808628,-2.1603604426285314,12.918008561120322,12.79999996105919,12.799999886689108,12.799999946973225,12.79999988668871,13.39004312419138,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 05:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 05:30:00,-0.3,0.0,0.0,3295.9185554323694,11.649230695576433,1705.589725955688,0.0,0.0,10.287718644232632,12.8,12.115748541615446,11.972848047880769,12.090490079308243,11.972847418361559,11.649230695576433,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.24543665304674,89.47854095586739,89.41689757371384,89.45884035247886,89.41689700427506,83.45600737889863,-2.3407388073009434,-2.338604743581733,-2.340055903275301,-2.33860472390528,-2.160586181734215,12.918361732394768,12.800000156912773,12.800000340172199,12.800000188918082,12.800000340173032,13.391807635797766,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 05:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 05:45:00,-0.15,0.0,0.0,3187.6019490968088,11.649233999410857,1663.9610939232277,0.0,0.0,10.311546642510319,12.8,12.079583442043084,11.940814532884952,12.055193674971873,11.940814000215747,11.649233999410857,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.22257180038754,89.45030898247211,89.39464329743349,89.43206846056245,89.3946428147226,83.44119544674705,-2.339760427530909,-2.3378362895147546,-2.3391292036483344,-2.3378362728577704,-2.1601960499027975,12.919187610567008,12.800000417795838,12.800000782347947,12.800000483212338,12.80000078234945,13.395935587129458,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 05:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 06:00:00,0.0,0.0,0.0,3076.3480952523187,11.649236225552274,1620.3093960072779,0.0,0.0,10.336533634495218,12.8,12.0425966663303,11.90785430987837,12.019046130235436,11.907853860228204,11.649236225552274,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.19319117834087,89.41843849753883,89.36877601958642,89.40164955372413,89.36877561143028,83.40831620942461,-2.338657991351906,-2.336944386436618,-2.3380781072572545,-2.336944372374486,-2.159330740794137,12.920174882662199,12.800000720800785,12.800001201574581,12.800000809148385,12.80000120157636,13.400870480210887,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 06:15:00,0.0,0.0,0.0,2960.313018778211,11.64923886418798,1574.6599269684664,0.0,0.0,10.362668145888218,12.8,12.0030047052153,11.87215521904873,11.980351984387573,11.872154846605833,11.64923886418798,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,88.15764209587915,89.38141758300637,89.33797918212736,89.36617682653637,89.3379788443091,83.36465804341657,-2.337380091609954,-2.3358843404784575,-2.3368548439709147,-2.3358843288614097,-2.1581832358028037,12.921258496169997,12.800001142119154,12.8000017357084,12.800001252232144,12.800001735710328,13.40628661507996,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 06:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 06:30:00,0.0,0.0,0.0,2949.7920565572776,11.64923939640373,1568.8256428825846,0.0,0.0,10.366015759361826,12.8,11.999205587616247,11.866436973333656,11.976435368555485,11.866436657754571,11.64923939640373,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,97.93568651958938,98.35178854964497,98.33942053454471,98.34751401111595,98.33942045445369,96.30028904818762,-2.8664826421876914,-2.8647854978642355,-2.8658949291392353,-2.864785486907195,-2.666820310174717,12.921703714739149,12.80000102164428,12.800001528375612,12.800001119348051,12.80000152837703,13.408513375950772,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 06:30:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 06:45:00,0.0,0.0,0.0,2939.4226770941277,11.64924117813468,1561.955550621796,0.0,0.0,10.369960037497112,12.8,11.996712533548935,11.861603465494234,11.973658052659566,11.86160319896122,11.64924117813468,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,97.92996779402253,98.34769983696162,98.33491063576322,98.3433301127744,98.33491056796733,96.28898781664611,-2.865920453094029,-2.8641691857158444,-2.8653208657165132,-2.8641691764611483,-2.6659970165884483,12.921704888683362,12.800000940957798,12.800001406516618,12.800001031713906,12.800001406517701,13.408519657710787,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 06:45:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 07:00:00,0.0,0.0,0.0,2929.6510204856977,11.649244719201112,1554.724674962817,0.0,0.0,10.374112222656406,12.8,11.995167122100426,11.85763574404046,11.971779671610914,11.857635518425763,11.649244719201112,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,97.92566250595459,98.34406731449118,98.33081009759914,98.33958186212462,98.33081004007965,96.2830432154784,-2.8654219305268565,-2.863609983907315,-2.8648075695246935,-2.8636099760709994,-2.6655647172404833,12.921584670507738,12.800000919263297,12.800001379420225,12.80000100761981,12.80000137942111,13.407918666814242,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 07:15:00,0.0,0.0,0.0,2920.6850990807943,11.649248666766752,1547.4078060013087,0.0,0.0,10.37831231421188,12.8,11.99445169507777,11.854555590597153,11.970715284859057,11.854555400013055,11.649248666766752,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,97.92194585916052,98.34073939855679,98.32700698364275,98.33613217710493,98.3270069349669,96.27884380153127,-2.864965985982109,-2.8630923325013664,-2.8643359855243897,-2.863092325882053,-2.665259646669848,12.921452101158849,12.800000872690168,12.800001315577454,12.800000957016955,12.800001315578166,13.407256044931499,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 07:15:00,0.0,0.0,0.0,0.0,0.0
1991-01-11 07:30:00,0.0,0.0,0.0,31139.521438734224,14.347123694708587,3844.367086297232,0.0,0.0,11.762418438063715,12.8,33.71580262411786,33.41120196309289,33.67092545461067,33.41120196309328,22.797258915445564,0.3628404142389626,0.1563733874798514,0.3530339165568285,0.1563733874798514,0.6677566276166628,97.9187956365071,98.33792360773298,98.32371886107101,98.33319537406152,98.32371881979724,96.27542151987272,-2.8645807817621662,-2.862645542507037,-2.8639351356598293,-2.8626455369031962,-2.6650112249555127,18.076362970030146,18.60469882855746,18.18324525408116,18.538398987682093,18.18324529474943,16.872226485080585,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-01-11 07:30:00,0.0,0.0,0.0,0.0,0.0
