time,Outdoor Temp.,Diff. Solar Rad.,Direct Solar Rad.,HVAC Power,Sys Out Temp.,Heat Coil Power,Cool Coil Power,Occupancy Flag,MA Temp.,Indoor Temp. Setpoint,In Node Temp Zone 1,In Node Temp Zone 2,In Node Temp Zone 3,In Node Temp Zone 4,In Node Temp Zone 5,In Node Flow Zone 1,In Node Flow Zone 2,In Node Flow Zone 3,In Node Flow Zone 4,In Node Flow Zone 5,PPD,PPD Zone 1,PPD Zone 2,PPD Zone 3,PPD Zone 4,PPD Zone 5,PMV Zone 1,PMV Zone 2,PMV Zone 3,PMV Zone 4,PMV Zone 5,Indoor Temp.,Temp Zone 1,Temp Zone 2,Temp Zone 3,Temp Zone 4,Temp Zone 5,Lights Zone 1,Lights Zone 2,Lights Zone 3,Lights Zone 4,Lights Zone 5,Shade On Zone 1,Blind Angle Zone 1,Blind Angle Zone 4,Blind Angle Zone 2,Blind Angle Zone 3,Illum 1 Zone 1,Illum 2 Zone 1,Illum 1 Zone 3,Illum 2 Zone 3,Illum 1 Zone 2,Illum 1 Zone 4,time
1991-07-09 20:30:00,21.5,0.0,0.0,1504.166949431839,12.000013145292746,0.0,1322.8010967260323,0.0,21.75,12.8,12.000013145292746,12.000013145292746,12.000013145292746,12.000013145292746,12.000013145292746,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,28.802265807917326,26.57371751796593,37.76352397439833,29.168265561183347,21.504301897950228,29.001520088088796,-1.0107322289612581,-1.250751491134785,-1.0702300013355792,-0.8841630376508685,-1.0664926216248856,21.319284485814176,21.590989409337723,20.67891065242065,21.369613486087946,21.587552334623485,21.36935654660108,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 20:30:00
1991-07-09 20:45:00,21.25,0.0,0.0,1482.4083289945922,12.000013380485596,0.0,1301.0424762887853,0.0,21.5,12.8,12.000013380485596,12.000013380485596,12.000013380485596,12.000013380485596,12.000013380485596,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,33.56563396613174,30.688228043535247,42.00069052488308,33.53691806565335,28.69184251536697,32.91049068122007,-1.1038078491686587,-1.3334408376074385,-1.16462015377207,-1.0595218913989919,-1.1514624393124873,21.08039539294445,21.3705128330672,20.4807397659462,21.155020852543004,21.200907868505904,21.194795644659944,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 20:45:00
1991-07-09 21:00:00,21.0,0.0,0.0,1460.1645929186907,12.000013597789371,0.0,1278.798740212884,0.0,21.249999999999993,12.8,12.000013597789371,12.000013597789371,12.000013597789371,12.000013597789371,12.000013597789371,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,36.952338049781886,33.76848799076832,45.09543140552116,36.637499080735566,33.77332669688481,35.486945074999554,-1.1694558195145555,-1.3921792043862917,-1.228213378966688,-1.1695567024064037,-1.2048936120577265,20.841026388903565,21.143184617218854,20.2871802168319,20.93425187987247,20.84581400416998,20.99470122642463,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 21:00:00
1991-07-09 21:15:00,21.0,0.0,0.0,1437.4331653250774,12.000013796255336,0.0,1256.0673126192705,0.0,21.000000000000004,12.8,12.000013796255336,12.000013796255336,12.000013796255336,12.000013796255336,12.000013796255336,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,41.125478963457894,37.64559290308737,48.69016324254642,40.533728683252974,39.73156677055392,39.02634321784881,-1.2484034786974327,-1.4592098848303936,-1.3051518067347052,-1.2895396651333872,-1.275723013656404,20.63531628626718,20.943468014812318,20.113069150809324,20.742568675795184,20.551334680514405,20.82614090940468,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 21:15:00
1991-07-09 21:30:00,21.0,0.0,0.0,1437.433165324445,12.000013796260413,0.0,1256.0673126186384,0.0,21.000000000000004,12.8,12.000013796260413,12.000013796260413,12.000013796260413,12.000013796260413,12.000013796260413,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,44.32010982380709,40.71305442793639,51.47548165431914,43.47193499888628,44.20051753696578,41.73956050092787,-1.308627572906863,-1.5105858266255074,-1.3615092135875921,-1.3753094380867912,-1.3284284843462209,20.492814604592297,20.804556374693075,19.99080093930671,20.6109174322637,20.351933050342442,20.70586522635556,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 21:30:00
1991-07-09 21:45:00,21.0,0.0,0.0,1437.4331653244456,12.00001379626041,0.0,1256.0673126186387,0.0,21.000000000000004,12.8,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,47.06463919700006,43.30312116087914,53.855010137476,46.02962707753354,47.99955241615762,44.13588519295402,-1.3583026752254241,-1.5542857501159073,-1.4097030433964812,-1.4464084869250373,-1.3740877000690468,20.319541332043933,20.635884309506856,19.840936824494246,20.451724313069178,20.10788642306737,20.561274790082017,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 21:45:00
1991-07-09 22:00:00,21.0,0.0,0.0,1437.4331653244456,12.00001379626041,0.0,1256.0673126186387,0.0,21.000000000000004,12.8,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,49.42224898241036,45.55480815760572,55.945230226777646,48.17999511461597,51.24270523882322,46.18850617422923,-1.4008067346288946,-1.5926502574302785,-1.449756204350232,-1.5063042544921719,-1.412675230733789,20.210895838504484,20.52912631475244,19.746799197430658,20.35178584523941,19.96356314105233,20.463204694047583,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 22:00:00
1991-07-09 22:15:00,20.75,0.0,0.0,1437.4331653244456,12.00001379626041,0.0,1256.0673126186387,0.0,21.000000000000004,12.8,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,12.00001379626041,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,51.73346313443649,47.804851112456774,57.95453710589495,50.30783925548403,54.34335387829345,48.25673432005326,-1.4427937555538535,-1.6296085561576017,-1.4890898684520266,-1.5632467227972175,-1.4511792789020082,20.0732803548027,20.392696000351258,19.630805322521567,20.224263597758217,19.786327008768072,20.3323098446144,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 22:15:00
1991-07-09 22:30:00,20.5,0.0,0.0,1419.1495104057005,11.999858011259189,0.0,1237.7836576998939,0.0,20.75,12.8,11.999858011259189,11.999858011259189,11.999858011259189,11.999858011259189,11.999858011259189,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,54.02005236763406,50.07922968153703,59.91214259186174,52.46724287064648,57.22556456518783,50.41608212893723,-1.484875023370251,-1.66578033934776,-1.5288114636433092,-1.6161852854636891,-1.4910847489350023,19.951784256789683,20.270028635350393,19.525301146043194,20.10851629615006,19.635268572934592,20.219806633470164,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 22:30:00
1991-07-09 22:45:00,20.25,0.0,0.0,1400.1276113719648,11.999861138054369,0.0,1218.7617586661581,0.0,20.499999999999996,12.8,11.999861138054369,11.999861138054369,11.999861138054369,11.999861138054369,11.999861138054369,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,56.045208864277676,52.146927713235904,61.652977675709884,54.43589455104513,59.67120752801927,52.31903685337818,-1.5229275572466547,-1.698157143777871,-1.5649448226762332,-1.6613166292934185,-1.5260893122389694,19.83573447837559,20.150931433193243,19.421298518036938,19.994732215292757,19.49501335649716,20.116696868857836,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 22:45:00
1991-07-09 23:00:00,20.0,0.0,0.0,1380.3788056798383,11.999864186673996,0.0,1199.0129529740314,0.0,20.249999999999996,12.8,11.999864186673996,11.999864186673996,11.999864186673996,11.999864186673996,11.999864186673996,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,57.90260125885967,54.0884704710123,63.25731320771433,56.29131266115774,61.83434730522938,54.04156264918456,-1.5585697159675507,-1.7282317353964016,-1.5990077973960464,-1.7015445898071235,-1.5577089734338325,19.72330860783858,20.034365393354207,19.31886298153952,19.882499503462768,19.3626893562241,20.0181258046123,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 23:00:00
1991-07-09 23:15:00,19.5,0.0,0.0,1359.895353429326,11.999867115552291,0.0,1178.5295007235193,0.0,20.0,12.8,11.999867115552291,11.999867115552291,11.999867115552291,11.999867115552291,11.999867115552291,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,59.63043985057749,55.924385358055076,64.75204381022661,58.049040194614406,63.7839499277108,55.64277996228052,-1.5922674156722416,-1.7565074684386364,-1.6313502878929766,-1.738163321312332,-1.5870961589921506,19.61464892550212,19.92102109833489,19.21882338542745,19.77284891823141,19.23800953786525,19.9225416876516,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 23:15:00
1991-07-09 23:30:00,19.0,0.0,0.0,1308.0523409736575,11.999895868344923,0.0,1126.6864882678506,0.0,19.50000000000001,12.8,11.999895868344923,11.999895868344923,11.999895868344923,11.999895868344923,11.999895868344923,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,61.287917701543606,57.725607241354254,66.19759441912605,59.76645063872555,65.59922734620767,57.15070886230454,-1.6253908346330057,-1.7841356479961112,-1.6630807135526422,-1.772662475448572,-1.6148079935457462,19.506174021828883,19.805516259087817,19.11759062319245,19.661511672455486,19.116644807245063,19.829606747163595,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 23:30:00
1991-07-09 23:45:00,18.5,0.0,0.0,1254.1918978330418,11.999899566866942,0.0,1072.826045127235,0.0,18.99999999999999,12.8,11.999899566866942,11.999899566866942,11.999899566866942,11.999899566866942,11.999899566866942,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,62.90547187343488,59.51528134283059,67.62854838552816,61.463567349823066,67.32947953238093,58.59048275661163,-1.6584298102187096,-1.8118074002673406,-1.6946226312885002,-1.8059949766813628,-1.6413371065913187,19.39734368571236,19.68755558211097,19.014888437224403,19.548322020932154,18.997523853949662,19.738428534344603,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-09 23:45:00
1991-07-10 00:00:00,18.0,0.0,0.0,1198.2869358751234,11.9999030792823,0.0,1016.9210831693166,0.0,18.50000000000001,12.8,11.9999030792823,11.9999030792823,11.9999030792823,11.9999030792823,11.9999030792823,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,64.49703604747823,61.29771866827142,69.05830539096449,63.15059846670768,68.99988244341561,59.978675268031914,-1.691530332406324,-1.8398286985265604,-1.726223067353831,-1.8386756736183265,-1.6670136334022267,19.28897015180655,19.569178849175202,18.91167048856933,19.4345919658452,18.880936720215434,19.64847273522759,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 00:00:00
1991-07-10 00:15:00,18.0,0.0,0.0,1140.3115503353768,11.999906419170406,0.0,958.9456976295698,0.0,18.0,12.8,11.999906419170406,11.999906419170406,11.999906419170406,11.999906419170406,11.999906419170406,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,66.05955584418173,63.06281038765485,70.47884396639017,64.81782058598729,70.61196707308804,61.32633720778823,-1.7245715854928334,-1.8680949334607113,-1.7577582254303206,-1.8707677785391066,-1.6920637673357428,19.181358457343457,19.45091353657511,18.80842332521877,19.321022380435576,18.766853858830835,19.559579185656993,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 00:15:00
1991-07-10 00:30:00,18.0,0.0,0.0,1140.2960045352233,12.000016428049797,0.0,958.9301518294164,0.0,18.0,12.8,12.000016428049797,12.000016428049797,12.000016428049797,12.000016428049797,12.000016428049797,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,67.4731683372932,64.63504095891818,71.76718343653171,66.3105413581624,72.05066132009901,62.602414612754735,-1.7542840596346556,-1.8941498911309445,-1.7863074907443317,-1.8999416670038904,-1.7159239651894267,19.08432782277095,19.346845670976677,18.71550644113896,19.220176002427895,18.665183005682593,19.473927993628624,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 00:30:00
1991-07-10 00:45:00,18.0,0.0,0.0,1140.2959994678613,12.000016463908633,0.0,958.9301467620545,0.0,18.0,12.8,12.000016463908633,12.000016463908633,12.000016463908633,12.000016463908633,12.000016463908633,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,68.75706534550531,66.0298730668853,72.94782977093249,67.64561716598368,73.35055668366559,63.811450040059476,-1.7809142340836668,-1.918422903921661,-1.8121396196098394,-1.9267973463377392,-1.7386828167887598,18.997904247751606,19.256302968071626,18.632746027863426,19.13166757409665,18.57536168071458,19.393442988011742,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 00:45:00
1991-07-10 01:00:00,18.0,0.0,0.0,1140.2959994662099,12.000016463920318,0.0,958.930146760403,0.0,18.0,12.8,12.000016463920318,12.000016463920318,12.000016463920318,12.000016463920318,12.000016463920318,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,69.93919269287878,67.2810249185384,74.04907611606441,68.85461413937404,74.54668497046798,64.96456331994912,-1.805054757069122,-1.9414453313366604,-1.835811765040835,-1.9519800624455117,-1.7605506633472536,18.918321284864362,19.173874285667974,18.55627325272702,19.050655658865413,18.493178569280502,19.317624657780904,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 01:00:00
1991-07-10 01:15:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,71.04256947435917,68.43458653403033,75.0876561590911,69.97608049357238,75.65922667360779,66.05529751149422,-1.8275553039633117,-1.9635323425487199,-1.8580385245887419,-1.9758565985201348,-1.7814022796952012,18.844257956535905,19.097417651745182,18.484939370980886,18.97526026753248,18.417253065740237,19.246419426680742,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 01:15:00
1991-07-10 01:30:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,72.06332467243655,69.4985454420248,76.05119427396262,71.01052230585253,76.67875888128366,67.07760245905916,-1.8485405426966706,-1.984382079890158,-1.8787960492820632,-1.9981635244217248,-1.801111996934019,18.776535286816845,19.027619005403523,18.419772383405984,18.906565213846008,18.348421937311894,19.180297894116812,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 01:30:00
1991-07-10 01:45:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,73.00860891936433,70.4836098555611,76.94055844641423,71.9661967766344,77.60945581142218,68.04322370678977,-1.8681905489234962,-2.003962603390026,-1.8982136362611977,-2.018919594911934,-1.8198936896707678,18.71401230022704,18.963343520926134,18.35966954341224,18.843515426627196,18.285386969993,19.118146040176633,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 01:45:00
1991-07-10 02:00:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,73.87667474318408,71.38881907403939,77.75325387955547,72.84248671580997,78.45178594056463,68.94702810595093,-1.886453476606326,-2.022162303834659,-1.9162405851282003,-2.038058917753799,-1.8376331640348094,18.656252628603916,18.904130877904063,18.304209262925458,18.78548126913441,18.227594559471356,19.059847173584302,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 02:00:00
1991-07-10 02:15:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,74.67427068122863,72.22243592940013,78.49484537500632,73.647102782576,79.21411795327342,69.79285136588729,-1.9034621168966053,-2.0390468999877003,-1.9329964944749054,-2.055695898016645,-1.8543881087084606,18.602973762206368,18.849526579905707,18.253171810384703,18.73208012997617,18.174695090820283,19.00539519994499,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 02:15:00
1991-07-10 02:30:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,75.40868550222086,72.9919625669809,79.17382074040069,74.38969273025168,79.90638603185448,70.58156544161655,-1.9193381742741937,-2.0547556954362065,-1.9486471594795387,-2.0719924795194906,-1.8701569955975041,18.553547277733013,18.798890461370554,18.205816178595555,18.682504476824782,18.125924775950452,18.95460049592373,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 02:30:00
1991-07-10 02:45:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,76.09128038574886,73.70823900259265,79.80152325322473,75.08178341916313,80.54194436364234,71.32291189012139,-1.9342780441958776,-2.069505949009658,-1.9634063568328157,-2.0872067954840525,-1.8851167256257477,18.50709606148836,18.751409868018925,18.16127437392198,18.635854940056028,18.080283497026958,18.906657628417904,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 02:45:00
1991-07-10 03:00:00,18.0,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,76.72341718410186,74.37270485765907,80.38011927896422,75.72486802575348,81.12421767723498,72.01517608089756,-1.9482870288931577,-2.083309035915839,-1.9772800559332615,-2.1013726979513656,-1.8992154446617642,18.463728645184517,18.707148144935303,18.119714705336747,18.592252062202828,18.037876116978268,18.861652196469436,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 03:00:00
1991-07-10 03:15:00,17.75,0.0,0.0,1140.2959994662083,12.000016463920328,0.0,958.9301467604014,0.0,18.0,12.8,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,12.000016463920328,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,77.30761775455557,74.98778097370138,80.91202901552214,76.32076195266387,81.65674464032887,72.66077219056156,-1.9613914992855366,-2.096184372796238,-1.9902815653344545,-2.1145308704497223,-1.9124839724612486,18.423471408509066,18.666087479888404,18.08116936846816,18.551746561123934,17.998694639704386,18.819658993360456,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 03:15:00
1991-07-10 03:30:00,17.5,0.0,0.0,1111.2931149061255,11.999942566572475,0.0,929.9272622003185,0.0,17.75,12.8,11.999942566572475,11.999942566572475,11.999942566572475,11.999942566572475,11.999942566572475,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,77.89630757780263,75.62851443947962,81.44850015358008,76.93853092952892,82.19051352178326,73.27547884464133,-1.975191174583508,-2.1093615639117904,-2.003917576034878,-2.127926027717004,-1.9252323218309986,18.380863761500365,18.620768170202737,18.039884811182464,18.50733289536306,17.956971420962986,18.779361509790583,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 03:30:00
1991-07-10 03:45:00,17.25,0.0,0.0,1081.684466128449,11.999943538444382,0.0,900.3186134226421,0.0,17.500000000000007,12.8,11.999943538444382,11.999943538444382,11.999943538444382,11.999943538444382,11.999943538444382,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,78.48439804074943,76.29121852809172,81.97939930844275,77.57284642744753,82.7146391378308,73.86388680193434,-1.989633536580815,-2.122602542659214,-2.018095611694153,-2.1412925277485253,-1.9375462959600682,18.33543701700792,18.571120575691456,17.995589704861892,18.458874586256144,17.91242368141994,18.739176536810163,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 03:45:00
1991-07-10 04:00:00,17.0,0.0,0.0,1051.4763429102413,11.999944483027084,0.0,870.1104902044345,0.0,17.25,12.8,11.999944483027084,11.999944483027084,11.999944483027084,11.999944483027084,11.999944483027084,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,79.06294658922536,76.96343288020414,82.49492350313331,78.21195408293256,83.21995324753753,74.42446923231924,-2.004470728544602,-2.1356626718629315,-2.032573478861211,-2.154391816450904,-1.9493847100301256,18.28885036360658,18.5196459706052,17.950064824987287,18.408716813124304,17.866805131986506,18.69901907732961,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 04:00:00
1991-07-10 04:15:00,16.75,0.0,0.0,1020.6646622097331,11.999945376171304,0.0,839.2988095039263,0.0,17.0,12.8,11.999945376171304,11.999945376171304,11.999945376171304,11.999945376171304,11.999945376171304,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,79.62324828903236,77.62526889204366,82.989290750046,78.83845676273059,83.70210058594785,74.96112445439371,-2.019275703509604,-2.148385643867805,-2.046965754110758,-2.1670969541791583,-1.9608207352999856,18.241914816422273,18.46756172168394,17.904082223465455,18.358003933996528,17.820857125628446,18.659069077336998,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 04:15:00
1991-07-10 04:30:00,16.5,0.0,0.0,989.2447861948467,11.999946217111704,0.0,807.8789334890399,0.0,16.75,12.8,11.999946217111704,11.999946217111704,11.999946217111704,11.999946217111704,11.999946217111704,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,80.14939772864561,78.25798354247651,83.44709495433996,79.42201205348718,84.14715096917955,75.47274712374485,-2.0336239943635097,-2.160351413734838,-2.060560906965999,-2.1790140253085584,-1.9718219268767427,18.196487988968215,18.416316824953537,17.86000152556534,18.309594398015427,17.77690967360937,18.619617522697396,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 04:30:00
1991-07-10 04:45:00,16.25,0.0,0.0,957.2116676843177,11.99994700529625,0.0,775.8458149785109,0.0,16.49999999999999,12.8,11.99994700529625,11.99994700529625,11.99994700529625,11.99994700529625,11.99994700529625,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,80.64254336953493,78.85933718357664,83.87355071478667,79.96484050033925,84.5609366784666,75.95405177050546,-2.047448985741396,-2.171665741721054,-2.0733814239559663,-2.190266339530602,-1.9822634290108665,18.152537989215265,18.366148789038313,17.81746481340339,18.263145093120496,17.734580219456962,18.58135103105717,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 04:45:00
1991-07-10 05:00:00,16.0,0.0,0.0,924.5597664699758,11.999947740028652,0.0,743.193913764169,0.0,16.249999999999993,12.8,11.999947740028652,11.999947740028652,11.999947740028652,11.999947740028652,11.999947740028652,0.07074163429499855,0.05734381240302833,0.07592669263185636,0.061466757909810134,0.10670626659954362,81.11606591353379,79.44186264524667,84.28262525708769,80.48062626036067,84.95740553640958,76.41780986856433,-2.061026719150626,-2.1826793194525984,-2.0857279109086493,-2.201212032908444,-1.9924128699047394,18.10874117906017,18.315849678153963,17.77498853525705,18.217045238207266,17.6923737202775,18.543448723405078,79.2,34.2,79.2,34.2,148.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991-07-10 05:00:00
